id,x,y,valid
10478,624,300.5,1
10478,650.5,298,1
10478,606,347,1
10478,573,304,1
10509,714.5,291.5,1
10509,678.5,341.5,1
10509,624,300.5,1
10509,650.5,298,1
10509,606,347,1
10509,573,304,1
10551,714.5,291.5,1
10551,678.5,341.5,1
10551,624,300.5,1
10551,650.5,298,1
10551,606,347,1
10551,573,304,1
10582,714.5,291.5,1
10582,678.5,341.5,1
10582,624,300.5,1
10582,650.5,298,1
10582,606,347,1
10582,573,304,1
10622,714.5,291.5,1
10622,678.5,341.5,1
10622,624,300.5,1
10622,650.5,298,1
10622,606,347,1
10622,573,304,1
10661,714.5,291.5,1
10661,678.5,341.5,1
10661,624,300.5,1
10661,650.5,298,1
10661,606,347,1
10661,573,304,1
10706,714.5,291.5,1
10706,678.5,341.5,1
10706,624,300.5,1
10706,650.5,298,1
10706,606,347,1
10706,573,304,1
10745,714.5,291.5,1
10745,678.5,341.5,1
10745,624,300.5,1
10745,650.5,298,1
10745,606,347,1
10745,573,304,1
10789,714.5,291.5,1
10789,678.5,341.5,1
10789,624,300.5,1
10789,650.5,298,1
10789,606,347,1
10789,573,304,1
10825,714.5,291.5,1
10825,678.5,341.5,1
10825,624,300.5,1
10825,650.5,298,1
10825,606,347,1
10825,573,304,1
10865,714.5,291.5,1
10865,678.5,341.5,1
10865,624,300.5,1
10865,650.5,298,1
10865,606,347,1
10865,573,304,1
10907,714.5,291.5,1
10907,678.5,341.5,1
10907,624,300.5,1
10907,650.5,298,1
10907,606,347,1
10907,573,304,1
10947,714.5,291.5,1
10947,678.5,341.5,1
10947,624,300.5,1
10947,650.5,298,1
10947,606,347,1
10947,573,304,1
10989,714.5,291.5,1
10989,678.5,341.5,1
10989,624,300.5,1
10989,650.5,298,1
10989,606,347,1
10989,573,304,1
11021,714.5,291.5,1
11021,678.5,341.5,1
11021,624,300.5,1
11021,650.5,298,1
11021,606,347,1
11021,573,304,1
11065,714.5,291.5,1
11065,678.5,341.5,1
11065,624,300.5,1
11065,650.5,298,1
11065,606,347,1
11065,573,304,1
11113,714.5,291.5,1
11113,678.5,341.5,1
11113,624,300.5,1
11113,650.5,298,1
11113,606,347,1
11113,573,304,1
11160,714.5,291.5,1
11160,678.5,341.5,1
11160,624,300.5,1
11160,650.5,298,1
11160,606,347,1
11160,573,304,1
11191,714.5,291.5,1
11191,678.5,341.5,1
11191,624,300.5,1
11191,650.5,298,1
11191,606,347,1
11191,573,304,1
11233,714.5,291.5,1
11233,678.5,341.5,1
11233,624,300.5,1
11233,650.5,298,1
11233,606,347,1
11233,573,304,1
11272,714.5,291.5,1
11272,678.5,341.5,1
11272,624,300.5,1
11272,650.5,298,1
11272,606,347,1
11272,573,304,1
11317,708.5,291.5,1
11317,672.5,341.5,1
11317,618,300.5,1
11317,644.5,298,1
11317,600,347,1
11317,568,304,1
11357,650.5,341.5,1
11357,596.5,300.5,1
11357,687,291.5,1
11357,547,304,1
11357,579,347,1
11357,623,298,1
11399,671.5,291.5,1
11399,635.5,341.5,1
11399,581,300.5,1
11399,607.5,298,1
11399,563.5,347,1
11399,532.5,304,1
11429,619.5,341.5,1
11429,656,291.5,1
11429,566,300.5,1
11429,548,347,1
11429,518,304,1
11429,592,298,1
11476,553.5,300.5,1
11476,644,291.5,1
11476,607,341.5,1
11476,579.5,298,1
11476,506,304,1
11476,536,347,1
11521,591.5,335.5,1
11521,628.5,284.5,1
11521,521,340.5,1
11521,564,291.5,1
11521,538,293.5,1
11521,491.5,298,1
11556,588.5,335.5,1
11556,625.5,284.5,1
11556,561,291.5,1
11556,535,293.5,1
11556,518,340.5,1
11556,489,298,1
11600,585.5,335.5,1
11600,515,340.5,1
11600,532,293.5,1
11600,558,291.5,1
11600,622,284.5,1
11600,486,298,1
11641,529,287.5,1
11641,619,278.5,1
11641,582,328.5,1
11641,555,284.5,1
11641,483,291.5,1
11641,512,334,1
11679,529,287.5,1
11679,619,278.5,1
11679,582,328.5,1
11679,555,284.5,1
11679,483,291.5,1
11679,512,334,1
11724,529,287.5,1
11724,619,278.5,1
11724,582,328.5,1
11724,555,284.5,1
11724,483,291.5,1
11724,512,334,1
11756,529,287.5,1
11756,619,278.5,1
11756,582,328.5,1
11756,555,284.5,1
11756,483,291.5,1
11756,512,334,1
11800,529,287.5,1
11800,619,278.5,1
11800,582,328.5,1
11800,555,284.5,1
11800,483,291.5,1
11800,512,334,1
11841,529,287.5,1
11841,619,278.5,1
11841,582,328.5,1
11841,555,284.5,1
11841,483,291.5,1
11841,512,334,1
11886,529,287.5,1
11886,619,278.5,1
11886,582,328.5,1
11886,555,284.5,1
11886,483,291.5,1
11886,512,334,1
11932,529,287.5,1
11932,619,278.5,1
11932,582,328.5,1
11932,555,284.5,1
11932,483,291.5,1
11932,512,334,1
11978,529,287.5,1
11978,619,278.5,1
11978,582,328.5,1
11978,555,284.5,1
11978,483,291.5,1
11978,512,334,1
12016,529,287.5,1
12016,619,278.5,1
12016,582,328.5,1
12016,555,284.5,1
12016,483,291.5,1
12016,512,334,1
12050,529,287.5,1
12050,619,278.5,1
12050,582,328.5,1
12050,555,284.5,1
12050,483,291.5,1
12050,512,334,1
12095,675.5,335.5,1
12095,647.5,291.5,1
12095,711.5,284.5,1
12095,621,293.5,1
12095,603,340.5,1
12095,570.5,298,1
12142,683.5,278.5,1
12142,593.5,287.5,1
12142,619.5,284.5,1
12142,647.5,328.5,1
12142,544,291.5,1
12142,575.5,334,1
12190,556.5,261.5,1
12190,582.5,258.5,1
12190,539,308.5,1
12190,509,266.5,1
12190,610.5,302,1
12190,647,252,1
12232,527,308.5,1
12232,544,261.5,1
12232,570,258.5,1
12232,634.5,252,1
12232,497.5,266.5,1
12232,598,302,1
12277,551.5,245.5,1
12277,616,238.5,1
12277,509,295.5,1
12277,579,288.5,1
12277,480,254,1
12277,526,248,1
12323,566.5,275.5,1
12323,497,282.5,1
12323,539,231.5,1
12323,604,225.5,1
12323,468,242,1
12323,514,235,1
12366,591.5,212.5,1
12366,501,221.5,1
12366,554,262.5,1
12366,485,269.5,1
12366,527,218.5,1
12366,456.5,229,1
12411,517.5,212.5,1
12411,492,215.5,1
12411,545,255.5,1
12411,448,223,1
12411,582,206,1
